image,sharpness,contrast,entropy,edge_density,color_variance,impact_score
./out/ddpm/sample_0.png,1203.6370205283165,44.80329203939367,5.079617977142334,42.83203125,3568.5361420247286,483.7790665012451
./out/ddpm/sample_1.png,1042.714975118637,52.84865101071117,5.253828048706055,48.310546875,3756.990017546548,441.879883104401
./out/ddpm/sample_2.png,1790.239898443222,62.182854008248,5.3226213455200195,48.995361328125,5320.528975486755,671.0805684861284
./out/ddpm/sample_3.png,1937.0061125159264,76.45323735924094,5.324591159820557,43.765869140625,7131.121737950377,718.7685999891125
./out/ddpm/sample_4.png,1288.246314048767,61.32320539192574,5.22652530670166,40.528564453125,4632.12023925119,516.0068745569246
./out/ddpm/sample_5.png,1963.0106084346771,63.152146290087984,5.3101582527160645,51.361083984375,4720.475095960829,722.7294687355778
./out/ddpm/sample_6.png,1309.9326112270355,56.514480907765815,5.262386322021484,39.84375,5910.0472709271635,523.4092032610206
./out/ddpm/sample_7.png,2755.6199821829796,56.249140952756164,5.2932915687561035,51.236572265625,5297.080908768707,959.346049582461
